station,u10_mean,u10_std,u10_q95,u10_q99,v10_mean,v10_std,v10_q95,v10_q99,d2m_mean,d2m_std,d2m_q95,d2m_q99,t2m_mean,t2m_std,t2m_q95,t2m_q99,msl_mean,msl_std,msl_q95,msl_q99,sst_mean,sst_std,sst_q95,sst_q99,sp_mean,sp_std,sp_q95,sp_q99,tp_mean,tp_std,tp_q95,tp_q99,mwd_mean,mwd_std,mwd_q95,mwd_q99,mwp_mean,mwp_std,mwp_q95,mwp_q99,swh_mean,swh_std,swh_q95,swh_q99,tide_mean,tide_std,tide_q95,tide_q99,residual_mean,residual_std,residual_q95,residual_q99,residual_is_deviant_mean,residual_is_deviant_std,residual_is_deviant_q95,residual_is_deviant_q99,magnitude_mean,magnitude_std,magnitude_q95,magnitude_q99,wind_dir_mean,wind_dir_std,wind_dir_q95,wind_dir_q99,u10_abs_mean,u10_abs_std,u10_abs_q95,u10_abs_q99,v10_abs_mean,v10_abs_std,v10_abs_q95,v10_abs_q99,wind_wave_diff_mean,wind_wave_diff_std,wind_wave_diff_q95,wind_wave_diff_q99,wind_wave_alignment_mean,wind_wave_alignment_std,wind_wave_alignment_q95,wind_wave_alignment_q99,tau_u_mean,tau_u_std,tau_u_q95,tau_u_q99,tau_v_mean,tau_v_std,tau_v_q95,tau_v_q99,tau_mag_mean,tau_mag_std,tau_mag_q95,tau_mag_q99,u10_annmaxmean,u10_annmaxmax,v10_annmaxmean,v10_annmaxmax,d2m_annmaxmean,d2m_annmaxmax,t2m_annmaxmean,t2m_annmaxmax,msl_annmaxmean,msl_annmaxmax,sst_annmaxmean,sst_annmaxmax,sp_annmaxmean,sp_annmaxmax,tp_annmaxmean,tp_annmaxmax,mwd_annmaxmean,mwd_annmaxmax,mwp_annmaxmean,mwp_annmaxmax,swh_annmaxmean,swh_annmaxmax,tide_annmaxmean,tide_annmaxmax,residual_annmaxmean,residual_annmaxmax,residual_is_deviant_annmaxmean,residual_is_deviant_annmaxmax,magnitude_annmaxmean,magnitude_annmaxmax,wind_dir_annmaxmean,wind_dir_annmaxmax,u10_abs_annmaxmean,u10_abs_annmaxmax,v10_abs_annmaxmean,v10_abs_annmaxmax,wind_wave_diff_annmaxmean,wind_wave_diff_annmaxmax,wind_wave_alignment_annmaxmean,wind_wave_alignment_annmaxmax,tau_u_annmaxmean,tau_u_annmaxmax,tau_v_annmaxmean,tau_v_annmaxmax,tau_mag_annmaxmean,tau_mag_annmaxmax,lat,lon,coast_bearing_deg,coast_normal1_deg,coast_normal2_deg,wind_to_mean_deg,wind_vs_coast_normal_diff_deg,wind_more_alongshore_deg
120,7.8094397,4.2245,14.004922485351557,14.937787017822266,1.5585567,6.36384,11.130988311767577,13.876075744628906,280.60883,4.4058814,287.60890045166013,289.7751382446289,284.1934,3.8233762,290.55027465820314,292.8513034057617,100344.484,1109.8475,102138.965625,102556.840625,285.2599,3.6281338,290.595947265625,291.8051171875,100254.35,1109.0181,102046.871875,102463.785390625,0.00025941955,0.00059470336,0.0014480829238891601,0.0029793548583984383,250.6478,62.0441,335.21553802490234,351.13412109375,5.0870595,0.8870698,6.600692510604857,7.004669494628907,1.6289536,0.81664324,2.970513486862181,3.677240233421326,-0.4568382651795639,1.4436632790305264,1.6220781256247851,2.0792138266857436,0.84788173,0.2936143,1.4006917417049405,1.6151197516918185,0.0,0.0,0.0,0.0,43.297028,35.676735,107.1100257873535,142.03035003662112,92.20879,58.77543,188.61251068115234,333.49945373535166,8.043285,3.7586198,14.004922485351557,14.937787017822266,5.488071,3.5662923,12.066508483886716,14.006571655273438,158.43901,87.3069,198.95013580322265,222.4295768737793,-0.10965345,0.7094445,0.9745858252048492,0.9972551184892654,0.66996515,0.74066186,2.0269595265388483,3.1492647457122813,0.22643344,0.791881,1.6008825719356525,2.6384900164604193,5.0057526,7.6585474,18.270164680480953,32.125203189849856,12.05653,17.081512,8.562484,14.931152,286.17004,290.91403,289.10364,294.78748,101633.8,103241.875,289.60455,293.33008,101542.67,103148.33,0.00095167494,0.004681587,310.81534,355.86935,6.1439786,9.010164,2.6420624,5.506311,1.1060765861230668,2.591640439159999,1.2356946,1.7067813,0.0,0,88.45187,209.37206,153.07588,358.7375,12.05653,17.081512,9.947269,17.321854,197.14459,287.101,0.782278,0.9999048,1.6478752,4.980709,1.1671829,4.6733027,14.6045475,69.809875,50.9693985,1.86772001,66.33147386274089,156.3314738627409,336.3314738627409,272.2088,-64.12267259320964,-154.12267259320964
121,8.019231,4.6691732,14.567350769042966,16.534811096191405,3.4269993,5.7233663,11.327625274658196,14.006492309570312,281.0337,4.09796,287.64305114746094,289.0736370849609,284.34473,3.6767561,289.98907775878905,291.9626275634766,100139.2,1137.5435,102084.128125,102473.460625,,,,,99755.59,1134.2046,101694.098828125,102078.87078125,0.0002874216,0.00054915564,0.0011674642562866187,0.0025365114212036123,225.41257,54.399025,303.9579406738281,334.92451202392573,5.1883492,0.925742,6.888832998275756,7.469621925354003,1.6483959,0.8594279,3.2432873606681816,4.023762862682342,-0.9890102870771648,1.8088633262104092,1.6104705255568683,2.724807560832728,0.87360966,0.32455358,1.496653044223785,1.716250138282775,0.0,0.0,0.0,0.0,46.327457,38.982613,119.91619453430164,151.6444575500488,84.32939,63.5046,209.90606231689435,346.62154937744134,8.324339,4.0979967,14.567350769042966,16.534811096191405,5.6068935,3.6029015,11.562979125976563,14.006492309570312,141.08318,91.97283,189.85055541992188,201.29895416259762,-0.0019294752,0.6967858,0.9848482787609101,0.9997631287574769,0.7597086,0.9088895,2.4617873787879936,3.42248524904251,0.41440845,0.8486963,2.0186258077621453,3.605572438240045,5.827741,9.949554,22.905190277099564,36.62894309997558,12.722027,19.4861,9.802267,19.947632,285.76648,289.70416,288.5633,292.55872,101437.11,103479.0,,,101049.42,103075.25,0.00096181233,0.0044636726,275.74042,359.6019,6.1878033,8.33345,2.652083,5.3857317,0.8271769030705438,3.5171312785668336,1.2389115,1.9428566,0.0,0,93.07983,253.275,162.37502,357.55832,12.722027,19.4861,10.137918,19.947632,182.78535,218.56938,0.76219374,0.9999553,1.8133311,7.8595314,1.4512832,5.2425084,17.074318,102.156044,50.72738,1.57766,18.63936877302382,108.63936877302382,288.6393687730238,264.3294,-24.30996203474257,-114.30996203474257
122,7.8151774,4.2116723,14.004922485351557,14.937787017822266,1.5447438,6.3650723,11.130988311767577,13.876075744628906,280.60764,4.4049397,287.60890045166013,289.7751382446289,284.1908,3.8228407,290.55027465820314,292.8513034057617,100341.164,1109.5708,102138.965625,102556.840625,285.2602,3.6280131,290.595947265625,291.8051171875,100251.03,1108.7379,102046.871875,102463.785390625,0.00025913157,0.0005948078,0.0014480829238891601,0.0029793548583984383,250.19768,63.182068,335.21553802490234,351.13412109375,5.0897403,0.8832188,6.600692510604857,7.004669494628907,1.6303436,0.8145726,2.970513486862181,3.677240233421326,-0.4577573636239152,1.4428364796261746,1.6223023513421138,2.07958083731798,0.84822667,0.29373863,1.4011211514472959,1.6156361353397373,0.0,0.0,0.0,0.0,43.274666,35.70128,107.1100257873535,142.03035003662112,91.85189,57.702145,188.61251068115234,333.4468063354493,8.037548,3.7684913,14.004922485351557,14.937787017822266,5.4816694,3.5723338,12.066508483886716,14.006571655273438,158.34576,87.662254,198.95013580322265,222.4295768737793,-0.10383349,0.7110353,0.9769184291362762,0.9972551184892654,0.6700605,0.7405733,2.0269595265388483,3.1492647457122813,0.2263049,0.7919149,1.6008825719356525,2.6384900164604193,5.00545,7.658744,18.270164680480953,32.125203189849856,12.05653,17.081512,8.562484,14.931152,286.17004,290.91403,289.10364,294.78748,101625.22,103241.875,289.60455,293.33008,101534.09,103148.33,0.00095167494,0.004681587,310.81534,355.86935,6.1439786,9.010164,2.6420624,5.506311,1.1060316824525176,2.5902307675337704,1.236242,1.7081587,0.0,0,88.45187,209.37206,151.14737,358.7375,12.05653,17.081512,9.947269,17.321854,197.14459,287.101,0.7978581,0.9999048,1.6478752,4.980709,1.1671829,4.6733027,14.6045475,69.809875,50.969501,1.8677,66.33147259371265,156.33147259371265,336.33147259371265,271.8519,-64.47957440035327,-154.47957440035327
123,8.041419,4.662286,14.567350769042966,16.534811096191405,3.497511,5.693618,11.327625274658196,14.006492309570312,281.02274,4.1109,287.64305114746094,289.46130004882815,284.3523,3.6756282,290.14013671875,291.9626275634766,100146.15,1138.3636,102084.128125,102473.460625,,,,,99762.54,1135.0326,101694.098828125,102078.87078125,0.0002932759,0.00055306056,0.0012682199478149401,0.0025365114212036123,224.95999,54.009216,301.8949066162109,333.9666424560546,5.2016006,0.92085093,6.888832998275756,7.469621925354003,1.6564664,0.8547302,3.2432873606681816,4.023762862682342,-0.9525538330209181,1.8035131900586634,1.681250446725966,2.725225536804069,0.8725451,0.3248108,1.4956770718097683,1.716200568675994,0.0,0.0,0.0,0.0,46.572823,38.91012,119.91619453430164,151.6444575500488,83.88201,63.45995,209.90606231689435,346.62154937744134,8.346527,4.0884852,14.567350769042966,16.534811096191405,5.6250496,3.5953844,11.562979125976563,14.006492309570312,141.07796,91.96822,189.85055541992188,201.29895416259762,0.009270293,0.7001077,0.9873872548341751,0.9997631287574769,0.7637008,0.90747076,2.4617873787879936,3.42248524904251,0.4198312,0.84697556,2.0186258077621453,3.605572438240045,5.8550873,9.940166,22.905190277099564,36.62894309997558,12.722027,19.4861,9.802267,19.947632,285.75845,289.70416,288.5865,292.55872,101443.64,103479.0,,,101055.97,103075.25,0.0009864807,0.0044636726,274.35815,359.6019,6.1878033,8.33345,2.652083,5.3857317,0.8565989691035785,3.5184492807038836,1.2391042,1.9428638,0.0,0,93.07983,253.275,162.27988,357.55832,12.722027,19.4861,10.137918,19.947632,182.86124,218.56938,0.78061897,0.9999553,1.8133311,7.8595314,1.4512832,5.2425084,17.074318,102.156044,50.727501,1.5774,18.63937393352552,108.63937393352552,288.6393739335255,263.88202,-24.75735489055677,-114.75735489055677
124,6.6621547,5.1375012,14.80140686035156,16.718668212890634,3.9337623,7.6371946,15.471884155273436,17.4734716796875,281.22855,4.221894,288.25380859375,289.34703369140624,284.68246,3.5103245,290.54278564453125,291.5082666015625,100177.75,1380.4135,102347.075,103078.88,285.6241,3.4698403,290.734228515625,291.496171875,99993.18,1377.828,102157.9875,102886.50125,0.00042591096,0.0007308464,0.001926612854003905,0.0032839393615722674,,,,,,,,,,,,,0.24225123105677082,1.5591061210899737,2.41808405020555,2.852310779618074,0.5213479,0.19212797,0.9163386702537536,1.0026948761940002,0.0,0.0,0.0,0.0,49.803257,45.8347,137.01935119628902,174.65965820312502,97.25062,82.80957,312.9999145507811,357.4322302246094,7.1199636,4.478104,14.80140686035156,16.718668212890634,7.2996316,4.5090203,15.471884155273436,17.4734716796875,,,,,,,,,0.7445655,0.97267914,2.5867462635040277,4.313120641708379,0.63554734,1.138203,2.927421236038206,4.620484771728516,7.2792163,12.014415,29.898867416381822,48.58087890625001,13.169777,19.294022,13.911155,18.223145,286.69632,290.0711,289.30933,291.55905,101996.53,103433.69,290.5134,292.18555,101807.95,103238.41,0.001630797,0.004091263,,,,,,,2.095610637743324,2.981533955467968,0.7808633,1.0284859,0.0,0,121.0083,221.03554,211.37317,359.7526,13.169777,19.294022,13.911155,18.223145,,,,,2.2367537,5.3756423,2.5235896,6.2109933,25.75264,77.804306,50.783298,0.06667,274.1580010457665,4.158001045766525,184.15800104576653,277.2506,-86.90739069420403,3.0926093057959747
125,2.5794697,5.995249,12.198365783691404,15.615727233886709,8.70322,4.8100886,15.295657348632812,17.22140502929687,283.548,3.2488585,288.92006225585936,289.91259765625,285.54773,2.8881507,290.18146057128905,290.78064514160155,99385.29,1116.9482,100990.5125,101326.83375,285.8726,2.732071,290.197705078125,290.6759423828125,98966.25,1113.9788,100567.384375,100905.09953125,0.0011676897,0.0012247642,0.003878974914550778,0.004763574600219727,,,,,,,,,,,,,-0.2764076035576696,1.3663601374649326,1.7703132553410024,1.9979974627300006,0.4661321,0.16834952,0.7782939255237573,0.8701623201370239,0.0,0.0,0.0,0.0,46.252872,43.598175,135.4235275268553,180.30240234375,125.92781,137.58514,353.6651153564453,358.95086364746095,5.2787976,3.8243887,12.450733947753902,15.916955261230466,8.944713,4.3421216,15.295657348632812,17.22140502929687,,,,,,,,,0.42862606,0.9538719,2.1928810596466026,3.9315735292434653,0.80266,0.9888727,3.1852472066879263,4.562624521255489,6.4189935,11.463538,29.211616897582946,51.77051414489746,10.284833,15.980698,14.208667,17.724564,287.82642,291.22272,289.4631,292.55975,100728.75,102035.875,289.60034,291.14062,100306.586,101603.83,0.0031394537,0.0056757927,,,,,,,1.4444820096599915,2.172029669362963,0.7142183,1.2880658,0.0,0,115.64439,195.75896,305.27557,359.93655,10.706058,16.391708,14.208667,17.724564,,,,,1.916746,4.948636,2.409041,5.3707476,24.394676,61.0271,50.368401,-4.1852002,104.30383032579499,194.303830325795,14.30383032579499,305.9278,-68.37603491563874,-158.37603491563874
126,4.453252,5.032851,12.06877288818359,13.652494812011716,6.2390842,6.136119,14.921343994140624,16.88358612060546,282.30878,4.180747,288.8389953613281,290.26185302734376,285.11566,3.7051644,291.26817016601564,292.2273791503906,99910.27,1324.8622,102290.58125,102739.99375,285.55548,3.8494575,290.9655029296875,292.54228515625,99658.86,1321.6459,102028.2453125,102477.72078125,0.0007826166,0.0010205263,0.0029812335968017567,0.004055528640747067,,,,,,,,,,,,,-0.1864550892334658,1.1863483972345295,1.611998066499276,1.8084356560588843,0.54456174,0.24086706,0.906774216890334,1.1746921992301933,0.0,0.0,0.0,0.0,41.938133,39.490124,127.19626693725577,149.0152474975586,102.70537,108.18519,349.38982849121095,355.09100341796875,5.6957917,3.5576074,12.06877288818359,13.652494812011716,7.5389132,4.4333115,14.921343994140624,16.88358612060546,,,,,,,,,0.45932773,0.76248413,2.247494935989377,3.033638038635253,0.62914675,0.8996165,2.6873209476470907,3.63805725574493,5.2721224,9.136231,25.767010879516565,35.362328414916995,10.513887,15.31105,13.406505,18.666443,287.88867,290.40863,290.17288,297.13647,101644.836,102867.44,290.8661,293.3457,101388.17,102605.36,0.0024516862,0.0046958923,,,,,,,1.2723541475638502,2.0948877588658688,0.83981335,1.9962832,0.0,0,102.17029,201.05362,263.8236,357.30478,10.66198,15.31105,13.406505,18.666443,,,,,1.5976043,3.4485908,2.063899,5.976582,18.953102,64.372925,50.8004,-1.1102,354.98528978094134,84.98528978094134,264.98528978094134,282.70538,17.720093519839907,-72.2799064801601
127,3.8323953,5.678589,12.415029144287109,15.140750274658203,7.8815465,6.3531923,15.665011596679687,18.272008209228517,282.85852,3.7535684,288.67700042724607,289.68903686523436,285.20932,3.3268535,290.3514129638672,290.76067810058595,99532.805,1174.7246,101420.778125,102381.528125,285.5874,3.2323496,290.39576416015626,290.8244287109375,99156.22,1171.0048,101031.1171875,101997.42703125,0.0010793958,0.001230294,0.0033547401428222655,0.005208029747009278,207.74556,39.252003,252.05657424926758,329.83849792480464,6.4809556,1.3033634,8.633179807662964,9.451899871826171,2.7481656,1.4274505,5.373240327835083,6.266222133636474,-0.11551814248019682,0.4504471498745654,0.6353118129236922,0.9132012826719719,0.47932348,0.18642399,0.7945884168148041,1.044547791481018,0.0,0.0,0.0,0.0,49.876984,48.46794,146.56876754760742,202.31559112548828,106.822685,120.283936,353.11997375488284,358.4110394287109,5.6833653,3.8139513,12.415029144287109,15.140750274658203,8.915785,4.785919,15.665011596679687,18.272008209228517,100.922874,139.49776,197.24430618286132,208.56070251464843,0.04312786,0.6983591,0.987472665309906,0.9998630034923554,0.5349037,1.0272121,2.668631827831268,4.026017942428589,0.88275254,1.1989006,3.208547985553741,5.651188879013061,7.6843524,13.591447,34.211388969421385,65.18376739501953,10.520106,16.559418,15.005589,19.110855,287.82178,290.17303,289.70142,291.07098,101013.74,102453.25,290.13712,291.72314,100631.27,102059.43,0.0028584143,0.0057873726,253.05899,332.77603,8.154869,10.011566,4.7970977,7.611964,0.49917544346517434,1.1930406573438876,0.7376876,1.1978788,0.0,0,124.48465,214.99089,279.18076,358.56992,10.657594,16.559418,15.005589,19.110855,192.90677,220.15456,0.89077836,0.99999255,2.1132414,4.455331,2.7103977,6.2588964,28.46517,73.60707,50.607899,-2.4465001,200.30000811200793,290.30000811200796,110.30000811200793,286.8227,-3.4773152409142085,86.52268475908579
128,5.080561,6.0123725,14.255978393554686,15.44648864746093,8.595649,6.169013,17.677490234375,19.21661987304687,282.9776,3.6640275,288.77402954101564,289.7629663085937,285.618,3.3083594,291.0475158691406,291.87153686523436,99748.13,1153.9174,101527.6625,102625.9175,285.65964,3.420481,290.86767578125,291.57791015624997,99698.61,1153.4905,101477.109375,102574.3225,0.0008579514,0.0010440871,0.0030656814575195307,0.003986110687255859,208.68384,39.540676,255.77937011718745,304.9314294433593,5.8303447,1.0360863,7.575532913208007,8.245994758605955,2.2150362,1.0593295,4.0388804912567124,4.815871982574461,-0.21727073940835923,0.46777118009746077,0.33929180603878484,0.5036918396392385,0.52698,0.2466202,1.0025197267532344,1.3061303329467733,0.0,0.0,0.0,0.0,56.699207,48.10113,148.41212768554672,195.08223083496094,93.47517,110.67381,341.49633789062494,358.75815551757813,6.6117773,4.258634,14.255978393554686,15.44648864746093,9.353812,4.9361024,17.677490234375,19.21661987304687,115.20868,130.5992,198.08959045410157,204.77701843261718,0.04879464,0.70861137,0.9932646512985229,0.9999067974090576,0.6949757,1.0669538,2.863668012619014,4.0586380767822146,1.0031679,1.2399554,3.3589845657348625,5.719692955017089,8.781836,14.338363,35.09937095642083,60.60591323852539,12.175306,17.381516,15.168657,20.559753,287.92825,290.9698,290.05368,292.68872,101246.36,103240.56,290.2936,292.3501,101196.05,103189.03,0.0024130004,0.004360199,251.1009,318.38406,7.210113,8.60042,3.580127,5.4887567,0.27131450378153105,0.8181550677243183,0.8284726,1.637057,0.0,0,119.478935,264.78766,271.24106,359.84155,12.175306,17.381516,15.168657,20.559753,192.74414,205.50876,0.8357602,0.9999444,2.1278741,5.8529387,2.6506,8.044112,27.158672,111.65417,50.7136,-1.8747,247.44369639803756,337.44369639803756,157.44369639803756,273.47516,-63.96853770663131,26.03146229336869
129,4.1202655,4.464896,10.635199737548826,13.30886459350586,4.71927,6.193405,14.342045593261718,17.215948333740236,282.2066,3.8976312,288.4781524658203,290.09564025878905,285.09415,3.809542,291.47393188476565,292.26280334472654,99893.94,1402.2781,102225.01875,102716.83375,285.66476,3.94411,291.273193359375,292.14270751953126,99642.71,1399.7704,101967.06796875,102453.0296875,0.0005599133,0.0009889541,0.0024058580398559565,0.0037720060348510743,,,,,,,,,,,,,8.241259700327344,0.9282267020076905,9.550832747808355,9.714732417628444,0.5419568,0.31192908,1.1414546370506256,1.8762256145477296,0.0,0.0,0.0,0.0,33.017235,34.129047,106.86541175842281,139.60912536621095,94.351524,93.776955,320.1656341552734,356.4471533203125,5.1406817,3.2249258,10.635199737548826,13.30886459350586,6.4221888,4.3834167,14.342045593261718,17.215948333740236,,,,,,,,,0.34912696,0.60277563,1.5490160286426535,2.6776325106620793,0.43795013,0.75848806,2.056238162517545,3.5438998508453374,3.5744138,6.8873615,18.193107223510726,31.038956470489502,8.920031,13.657867,12.623267,19.883514,287.99893,290.511,290.86444,294.9528,101744.98,102867.44,291.08603,293.00146,101488.94,102605.36,0.0021103055,0.00652647,,,,,,,9.334414543886066,9.715968284649621,0.92284626,1.968901,0.0,0,82.50613,147.09685,247.60236,358.16336,8.95176,13.657867,12.676138,19.883514,,,,,1.1236091,2.9882288,1.6383618,3.8459527,13.214343,34.45769,50.651108,-1.1531577,46.30542084219411,136.3054208421941,316.3054208421941,274.35153,-41.953888859772235,-131.95388885977223
130,3.7159076,4.6705217,11.644720458984374,13.719901123046872,4.9734573,5.487253,12.679229736328123,14.622172851562492,282.51163,4.0791135,289.2292724609375,289.995986328125,285.1913,3.918553,291.5218200683594,292.25431640625,100134.125,1485.1046,102633.45,103193.105,285.68152,4.1302323,291.64228515625,293.151201171875,99909.0,1482.2429,102404.78125,102960.50125,0.0006867954,0.0010359578,0.0029475212097167967,0.004112930297851556,,,,,,,,,,,,,-0.37634071225831506,0.7762970084778164,0.750381070570039,0.8443715215069376,0.79773855,0.53734165,1.9709484100341796,1.9898246622085571,0.0,0.0,0.0,0.0,30.608612,33.98943,94.18930206298828,141.30066894531245,106.94401,108.423256,349.4862060546875,359.02156005859376,4.8101907,3.5205247,11.644720458984374,13.719901123046872,6.252502,3.9513779,12.679229736328123,14.622172851562492,,,,,,,,,0.3414482,0.62598306,1.3810733556747432,2.550522756576538,0.40619695,0.66631967,1.8586394071578973,2.874486284255981,3.3142567,7.283925,14.128173637390136,31.799748611450173,9.389261,13.7565,11.245681,16.920624,288.05188,290.3205,290.5433,293.33908,101991.41,103440.5,291.35672,293.73926,101762.79,103207.0,0.0022956794,0.0055947304,,,,,,,0.5464685066660588,1.0182024305193378,1.2705292,1.9989506,0.0,0,76.036835,177.42566,282.45862,359.79517,9.512183,13.7565,11.245681,16.920624,,,,,1.1567712,3.7412658,1.359262,3.7860782,12.423312,50.131687,50.740292,-1.5071276,280.3405415719605,10.3405415719605,190.3405415719605,286.944,-83.39654132781988,6.603458672180125
131,4.865203,5.4399734,12.609226989746093,15.046942138671877,7.4637113,6.8918357,16.354521179199217,17.933679809570314,282.85318,3.7210007,288.2917724609375,289.6986083984375,285.49405,3.4065714,290.64585571289064,291.32713623046874,99731.75,1378.3379,102276.23125,103524.44375,285.739,3.4307833,290.6114501953125,291.34390625,99699.61,1377.9811,102242.26796875,103491.175,0.00092889386,0.0011900812,0.003348875045776367,0.004193019866943362,211.15999,45.858646,278.8064575195312,322.8602423095703,5.963303,1.2121165,7.88629035949707,8.37903877258301,2.320818,1.2475787,4.786123847961425,5.3353388500213645,-0.12961706291873154,0.4219920499245887,0.29910263646099733,0.4486303035852832,0.46809182,0.18525544,0.7917677938938139,0.9750183093547824,0.0,0.0,0.0,0.0,53.9379,51.451824,154.04048004150388,200.31625183105473,82.08729,93.91622,311.53137512207024,353.4923760986328,6.16756,3.8822482,12.609226989746093,15.046942138671877,8.881164,4.907427,16.354521179199217,17.933679809570314,129.07271,110.66926,191.18958587646483,196.22809020996098,0.057116557,0.6944821,0.9808161079883575,0.9952404832839966,0.68330675,1.090745,2.793487334251401,4.50737575531006,0.9540474,1.2641206,3.690539216995239,5.0400848293304445,8.804488,14.759303,37.82152824401854,63.931854553222685,11.322638,16.035767,14.729941,19.071014,287.54538,290.1203,289.589,292.1579,101503.01,103714.5,289.75208,291.46875,101470.3,103680.94,0.0024520368,0.0053539276,253.95824,323.3438,7.626595,9.471068,3.9395308,6.343181,0.2398315389540711,0.6051570603421182,0.7207276,1.0990238,0.0,0,128.68376,217.56543,202.98402,359.19965,11.54734,16.035767,14.751691,19.071014,189.89555,210.0292,0.8992262,0.99661463,2.3575523,5.19149,2.7045586,5.185639,30.67116,75.38053,50.609333,-1.949177,175.82175019761235,265.82175019761235,85.82175019761235,262.08728,-3.734469924174846,86.26553007582515
133,3.6471002,5.8064494,13.043705749511714,14.763834075927722,1.4195487,6.447703,10.883698272705077,12.520169830322265,281.42572,4.7493067,288.5841888427734,289.4717742919922,284.6117,3.8873193,290.3527374267578,292.9521124267578,100605.49,1251.5642,102520.88125,103032.52875,,,,,99876.15,1243.2565,101775.86328125,102272.30187499999,0.0003040487,0.00065420446,0.0016590356826782166,0.0032640266418457005,251.64117,50.66717,324.5810607910156,338.9910623168945,8.237631,2.096648,11.754911661148068,13.664867744445797,2.685558,1.167935,4.490786814689633,5.932563238143921,-1.0644435134897203,1.4650420958077506,2.0718749720160363,2.462437617441618,0.9946916,0.5757047,1.876051342487335,1.9170584678649898,0.0,0.0,0.0,0.0,28.639965,23.108759,70.61866607666015,87.11890357971183,133.2389,103.8708,341.7862182617188,353.8928729248047,5.705623,3.7736936,13.043705749511714,14.763834075927722,5.667327,3.3351736,10.960455322265624,13.03981964111327,118.40229,124.62794,225.35908126831052,250.33882766723627,-0.083411545,0.7005606,0.9456770479679107,0.9998141032457352,0.23337609,0.45569247,0.9842901587486261,1.6573645401000967,0.09136817,0.5062334,1.0360161572694773,1.499262474775314,2.1469991,3.1088815,7.942598891258237,12.155243568420383,10.424591,17.143417,8.322947,12.723877,287.20758,289.81348,289.57465,293.12772,102113.4,103768.875,,,101373.26,103004.516,0.00098931,0.003733635,293.38885,350.32275,11.090886,14.475126,4.398868,6.0610094,1.2022163650997224,3.6093780380674834,1.6402595,1.9820756,0.0,0,62.139717,104.10287,245.71149,354.63846,10.67832,17.143417,9.57826,15.154205,214.57887,262.43723,0.6971678,0.9999442,0.8863422,1.8373556,0.6200083,1.5572337,6.7250795,17.258572,50.594177,-4.8344054,86.05507062050958,176.05507062050958,356.0550706205096,313.2389,-42.81617901894708,-132.81617901894708
